property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied
P-100930,Minneapolis,MN,Hennepin,Single Family,1,2.0,5194,10732,1933,421029.46,460761.12,True
P-100931,Provo,UT,Utah,Condo,3,5.0,3877,12604,2009,511410.85,415432.53,True
P-100932,Lexington,KY,Fayette,Condo,1,2.5,1525,11134,2016,895492.4,812501.87,False
P-100933,Rockville,MD,Montgomery,Condo,3,5.0,4786,6332,1971,698940.86,705999.83,True
P-100934,Wichita,KS,Sedgwick,Condo,3,1.0,5246,12068,1971,779199.79,799990.13,False
P-100936,Decatur,GA,DeKalb,Condo,5,2.5,6325,15856,1970,663253.85,618221.56,False
P-100937,Baton Rouge,LA,East Baton Rouge,Single Family,6,2.0,1079,12342,2019,492650.24,430536.38,True
P-100938,San Francisco,CA,San Francisco,Condo,7,4.0,2296,9197,1960,1208086.25,1201182.7,True
P-100940,Arlington,VA,Arlington,Single Family,7,3.0,3178,10118,1966,888035.16,800985.53,True
P-100941,Lawrenceville,GA,Gwinnett,Townhouse,3,4.0,3723,5866,2001,263773.78,237647.57,True
P-100942,San Diego,CA,San Diego,Single Family,3,2.0,4302,11317,1981,2566546.37,2292400.41,True
P-100943,San Francisco,CA,San Francisco,Condo,7,3.0,4969,13440,2001,1634147.03,1310317.57,True
P-100944,Fort Wayne,IN,Allen,Townhouse,4,1.0,2838,10147,1937,895488.5,929300.8,True
P-100945,San Diego,CA,San Diego,Townhouse,2,4.0,3432,14842,1995,2674963.5,2743891.14,True
P-100946,Lakewood,CO,Jefferson,Condo,3,3.0,3565,7961,1926,337722.64,295959.66,True
P-100947,Irvine,CA,Orange,Single Family,3,5.0,5636,17612,1982,2530624.9,2581318.25,False
P-100948,Denver,CO,Denver,Condo,5,4.0,6212,8992,1929,1377287.1,1396934.15,False
P-100949,Raleigh,NC,Wake,Condo,3,5.0,4720,7092,1954,606820.59,545718.14,False
P-100950,Cambridge,MA,Middlesex,Single Family,7,4.0,3429,6251,1955,1225012.94,1331164.54,True
P-100951,Columbus,OH,Franklin,Condo,1,1.0,5857,17100,2003,709408.38,722041.59,True
P-100952,Raleigh,NC,Wake,Townhouse,5,5.0,1869,13183,1996,167518.28,158199.62,True
P-100953,Raleigh,NC,Wake,Townhouse,5,4.0,6420,10559,1942,328883.7,345160.97,True
P-100954,Queens,NY,Queens,Townhouse,2,2.0,4835,13267,1926,2620656.58,2823068.0,True
P-100955,Dallas,TX,Dallas,Single Family,5,5.0,6143,14021,2011,421262.39,406232.72,True
P-100956,Indianapolis,IN,Marion,Townhouse,5,1.0,4553,9080,1973,730769.93,772324.7,True
P-100957,Fort Worth,TX,Tarrant,Single Family,1,3.5,2885,8282,2015,578894.51,607970.84,True
P-100958,Detroit,MI,Wayne,Multi Family,3,3.0,1308,12923,1931,669182.13,733446.68,True
P-100959,Baton Rouge,LA,East Baton Rouge,Condo,7,2.5,4121,10997,1990,277795.63,233972.82,True
P-100960,Houston,TX,Harris,Townhouse,1,4.5,4934,16109,2004,619854.2,610128.42,True
P-100961,Louisville,KY,Jefferson,Single Family,1,2.0,4135,15629,2017,890835.89,939636.8,True
P-100962,San Francisco,CA,San Francisco,Single Family,7,4.5,3559,9057,1985,1408781.48,1321678.2,False
P-100963,Denver,CO,Denver,Condo,2,3.0,1352,11322,2011,1010664.75,940648.66,True
P-100964,San Diego,CA,San Diego,Condo,3,3.0,3654,11618,1925,1422829.36,1354162.6,False
P-100965,Lexington,KY,Fayette,Townhouse,4,3.0,1032,8558,1941,284792.25,251623.59,False
P-100966,Austin,TX,Travis,Condo,2,2.0,6243,10532,2011,473046.69,397773.1,True
P-100968,San Diego,CA,San Diego,Multi Family,5,3.5,6174,6414,1920,3368792.37,3610723.16,False
P-100969,Henderson,NV,Clark,Single Family,4,5.0,5294,8789,1972,388798.75,341025.98,True
P-100970,Cambridge,MA,Middlesex,Single Family,2,1.5,890,5114,1962,588482.01,607551.75,True
P-100971,Denver,CO,Denver,Condo,3,2.0,4046,12728,1927,786757.89,860480.31,True
P-100972,Aurora,CO,Arapahoe,Townhouse,7,2.5,3734,14066,1958,787070.63,757207.31,False
P-100975,Grand Rapids,MI,Kent,Single Family,6,2.0,605,1959,2005,225481.87,241341.15,True
P-100976,San Diego,CA,San Diego,Single Family,3,3.0,4205,14587,1999,1486342.08,1315049.87,True
P-100977,St. Louis,MO,St. Louis,Townhouse,6,1.0,2489,13407,2016,766802.2,615678.39,True
P-100978,Naperville,IL,DuPage,Single Family,2,4.0,973,9271,1998,665009.16,588708.28,False
P-100979,Billings,MT,Yellowstone,Condo,3,3.5,1800,2548,1966,422579.43,345584.39,False
P-100980,Indianapolis,IN,Marion,Condo,1,2.5,4523,12730,1954,661622.79,671545.1,True
P-100981,Dallas,TX,Dallas,Single Family,3,3.5,665,4236,1940,613648.82,492954.07,True
P-100982,Decatur,GA,DeKalb,Single Family,6,2.0,6018,15400,2009,727696.73,754463.63,True
P-100984,Everett,WA,Snohomish,Condo,7,5.0,4295,9591,1992,3075146.45,2617864.72,True
P-100985,Pittsburgh,PA,Allegheny,Single Family,1,3.0,4384,11975,1923,662024.38,529837.45,True
P-100986,Austin,TX,Travis,Townhouse,6,2.0,1153,6929,1987,732827.55,712202.28,True
P-100987,Boston,MA,Suffolk,Single Family,6,3.5,5261,12859,2008,3417076.78,3455325.19,False
P-100988,Scottsdale,AZ,Maricopa,Single Family,5,4.5,2012,10352,1955,378725.1,338314.19,True
P-100989,Bronx,NY,Bronx,Condo,2,2.5,1708,12562,1939,630436.74,556818.93,False
P-100990,Oakland,CA,Alameda,Single Family,6,2.0,5738,5951,1936,560152.83,612584.62,True
P-100991,Jacksonville,FL,Duval,Single Family,2,3.5,6480,9657,1925,820838.69,688841.95,True
P-100992,Austin,TX,Travis,Single Family,4,3.5,3859,13436,1932,596662.09,500960.92,False
P-100993,Pittsburgh,PA,Allegheny,Single Family,5,5.0,2387,4342,2020,142753.87,150269.01,False
P-100994,Bronx,NY,Bronx,Single Family,5,1.0,3605,10254,1991,3148634.2,2913447.64,True
P-100995,Queens,NY,Queens,Townhouse,3,3.0,3061,13809,1924,1794974.58,1646808.18,True
P-100996,Memphis,TN,Shelby,Condo,2,2.0,3756,5962,1975,808010.08,667850.95,True
P-100998,Oklahoma City,OK,Oklahoma,Condo,2,3.0,4375,7433,1966,640034.15,614105.49,False
P-100999,Columbus,OH,Franklin,Condo,3,4.5,3798,15100,1992,646608.82,581461.4,False
P-101000,Chicago,IL,Cook,Condo,4,4.0,5471,13708,1968,870574.6,809000.95,True
P-101001,Lexington,KY,Fayette,Multi Family,5,2.0,3246,9327,1993,417403.74,439639.61,True
P-101003,Waukegan,IL,Lake,Single Family,2,1.5,6176,6472,1923,536643.17,546979.56,True
P-101004,San Francisco,CA,San Francisco,Townhouse,2,2.5,3571,14350,1955,2704329.36,2514711.71,False
P-101005,San Diego,CA,San Diego,Single Family,6,5.0,3966,9560,2014,2952085.16,3163103.71,True
P-101006,Philadelphia,PA,Philadelphia,Single Family,6,1.0,5755,17228,1965,755927.05,704371.7,False
P-101008,Waukegan,IL,Lake,Condo,1,2.5,3697,13894,1964,393830.25,376276.94,False
P-101009,Charlotte,NC,Mecklenburg,Condo,2,2.0,1984,4454,2001,660715.5,616320.82,False
P-101010,Rockville,MD,Montgomery,Single Family,5,3.5,884,8576,1970,409965.64,395767.76,False
P-101012,Sacramento,CA,Sacramento,Multi Family,4,2.5,3256,10507,2016,1251099.59,1079631.46,False
P-101013,Dallas,TX,Dallas,Townhouse,2,2.0,2063,7858,1971,164584.73,172207.61,True
P-101015,Fort Wayne,IN,Allen,Multi Family,2,4.0,6015,6954,1985,731945.16,673235.06,True
P-101016,Las Vegas,NV,Clark,Single Family,7,2.0,5729,16537,1928,407264.2,445223.75,False
P-101017,Reno,NV,Washoe,Townhouse,6,4.0,5453,8918,1995,370411.63,351518.91,True
P-101018,Houston,TX,Harris,Single Family,3,1.5,2253,11617,1951,706480.26,757192.18,False
P-101019,Fort Worth,TX,Tarrant,Single Family,2,1.5,5531,8568,1936,461522.31,462669.2,True
P-101020,Salt Lake City,UT,Salt Lake,Condo,6,3.0,2263,4151,1997,191522.5,175179.76,False
P-101021,Decatur,GA,DeKalb,Single Family,3,1.0,3459,11426,2023,414946.02,402046.22,True
P-101022,Austin,TX,Travis,Condo,6,4.0,4666,11234,1958,566468.77,529671.91,False
P-101023,Minneapolis,MN,Hennepin,Townhouse,3,2.5,4452,7715,1924,579313.38,632908.82,True
P-101025,San Francisco,CA,San Francisco,Townhouse,7,3.5,5611,12057,1964,3263939.89,3254924.01,True
P-101026,Lakewood,CO,Jefferson,Townhouse,5,2.5,5576,9548,2010,1433699.99,1265579.14,False
P-101027,Fort Wayne,IN,Allen,Multi Family,2,4.5,2390,11820,2005,757706.49,781317.46,True
P-101028,Houston,TX,Harris,Single Family,7,1.0,4523,9877,1958,821405.47,742816.92,True
P-101029,Jacksonville,FL,Duval,Townhouse,4,3.0,3725,4775,1938,684356.91,663807.08,True
P-101030,Reno,NV,Washoe,Townhouse,5,3.5,5744,16844,1980,871797.04,943263.6,False
P-101031,Indianapolis,IN,Marion,Condo,1,1.5,2425,11305,1990,409369.56,352635.47,False
P-101032,Lawrenceville,GA,Gwinnett,Single Family,1,3.0,2500,13367,1977,677080.38,644127.15,False
P-101033,San Antonio,TX,Bexar,Townhouse,1,2.0,5956,7425,2002,636878.06,593217.68,False
P-101034,San Jose,CA,Santa Clara,Single Family,2,2.0,5180,15166,1955,1737479.14,1484419.14,True
P-101035,Brooklyn,NY,Kings,Single Family,2,3.5,3887,13285,1933,1107355.03,889193.07,True
P-101036,Tampa,FL,Hillsborough,Multi Family,2,4.5,5594,15587,1964,705704.93,617306.24,True
P-101038,Dallas,TX,Dallas,Single Family,3,1.0,3658,4616,1976,755172.88,697837.24,False
P-101039,Rockville,MD,Montgomery,Townhouse,7,2.0,2760,3579,1969,731712.91,635285.59,False
P-101040,Decatur,GA,DeKalb,Townhouse,4,4.0,4972,9588,2011,318683.52,324232.48,False
P-101041,Decatur,GA,DeKalb,Condo,4,5.0,943,4804,2009,390391.38,377055.48,True
P-101042,Denver,CO,Denver,Townhouse,5,3.0,6288,12103,1942,1017813.15,1084708.77,True
P-101043,Charlotte,NC,Mecklenburg,Condo,2,2.0,1525,7680,1942,413969.66,416258.81,False
P-101044,Austin,TX,Travis,Single Family,7,1.0,3096,11324,1986,509294.68,496069.92,False
P-101045,Cleveland,OH,Cuyahoga,Townhouse,2,4.5,4670,8886,1999,667552.83,613600.07,False
P-101047,Queens,NY,Queens,Multi Family,2,1.0,1842,11531,1960,1413204.14,1427815.86,False
P-101048,Boise,ID,Ada,Single Family,1,4.0,3688,4933,1962,637331.36,608212.72,True
P-101049,Phoenix,AZ,Maricopa,Condo,6,2.0,1126,11650,1930,257888.57,213611.26,True
P-101050,Cleveland,OH,Cuyahoga,Multi Family,3,1.0,1451,11000,1934,534053.87,516366.86,True
P-101051,Austin,TX,Travis,Single Family,4,5.0,4535,8541,1960,526209.16,537272.54,False
P-101052,Oklahoma City,OK,Oklahoma,Townhouse,2,4.0,1786,4719,1929,270780.19,241452.39,True
P-101053,Everett,WA,Snohomish,Single Family,1,4.5,5638,12953,1939,2967416.17,2897498.66,False
P-101054,Billings,MT,Yellowstone,Single Family,2,4.0,4059,10773,1922,695250.37,591260.0,False
P-101055,Nashville,TN,Davidson,Single Family,3,2.0,2813,6815,1987,821332.68,831956.87,False
P-101056,Hempstead,NY,Nassau,Multi Family,2,4.5,4172,8170,1949,990796.74,1087778.93,False
P-101057,Naperville,IL,DuPage,Townhouse,6,1.5,5770,14655,2023,705033.18,649157.28,True
P-101058,Lawrenceville,GA,Gwinnett,Townhouse,2,1.5,6113,14969,1985,690250.06,624537.07,False
P-101059,Dallas,TX,Dallas,Multi Family,7,3.5,5367,8103,1920,615147.17,588569.12,True
P-101060,St. Louis,MO,St. Louis,Single Family,3,4.0,5347,14083,2002,312620.86,278130.21,True
P-101061,Troy,MI,Oakland,Townhouse,7,3.5,5308,6851,1937,372464.77,332392.91,True
P-101062,Albuquerque,NM,Bernalillo,Townhouse,1,4.5,2796,13075,1980,231321.12,213648.58,False
P-101063,Fairfax,VA,Fairfax,Single Family,3,5.0,3483,14715,1999,1320729.87,1217301.44,False
P-101064,Orlando,FL,Orange,Townhouse,2,4.0,5363,14151,2023,535910.01,475829.24,True
P-101065,Troy,MI,Oakland,Single Family,2,4.0,1743,9258,1925,429431.94,414772.46,True
P-101066,Knoxville,TN,Knox,Townhouse,5,2.5,6053,6727,1962,496324.73,518381.92,True
P-101068,Knoxville,TN,Knox,Condo,7,4.5,5034,15928,1957,456954.7,372662.96,True
P-101069,Boise,ID,Ada,Townhouse,6,1.5,989,4772,1954,836768.51,907817.0,True
P-101070,Minneapolis,MN,Hennepin,Multi Family,2,2.0,1557,6858,1964,596799.83,633606.15,True
P-101071,Tampa,FL,Hillsborough,Condo,4,1.0,2718,10892,1959,494712.25,440824.33,True
P-101072,Hempstead,NY,Nassau,Single Family,2,3.0,3328,15266,1964,1115392.15,1127053.61,True
P-101073,Decatur,GA,DeKalb,Single Family,6,4.5,4652,7225,1974,722472.7,717243.02,True
P-101074,Henderson,NV,Clark,Single Family,6,3.5,1746,13424,1960,199094.46,217659.92,True
P-101075,Nashville,TN,Davidson,Single Family,4,3.0,2805,10531,1949,716454.9,619337.42,False
P-101076,Orlando,FL,Orange,Townhouse,4,2.5,2729,7470,1997,278476.13,242110.04,True
P-101077,Oakland,CA,Alameda,Single Family,4,1.0,4802,12575,1984,2081591.08,2172401.57,True
P-101078,Houston,TX,Harris,Single Family,1,4.5,6264,11273,1972,374837.49,323789.15,True
P-101079,Louisville,KY,Jefferson,Condo,7,4.0,4667,6102,2014,493768.84,451141.76,False
P-101081,Bronx,NY,Bronx,Condo,3,2.0,5929,10759,1969,1294652.82,1337303.47,False
P-101082,Hempstead,NY,Nassau,Townhouse,7,5.0,1635,10127,2014,789043.73,643388.34,True
P-101083,Brooklyn,NY,Kings,Single Family,4,1.0,3288,12800,1987,1362708.54,1468498.55,True
P-101084,Charleston,SC,Charleston,Single Family,2,5.0,4718,10316,2016,458845.59,382779.58,False
P-101086,Boston,MA,Suffolk,Townhouse,2,2.0,6115,12579,1922,2725692.85,2280200.6,True
P-101088,Aurora,CO,Arapahoe,Condo,4,2.5,3705,10292,1937,1398015.13,1209436.71,True
P-101089,Omaha,NE,Douglas,Multi Family,1,3.5,5784,10566,1977,639214.12,636144.91,True
P-101090,Knoxville,TN,Knox,Townhouse,1,2.0,4762,8693,1980,499204.06,403582.48,False
P-101091,Charlotte,NC,Mecklenburg,Condo,1,4.0,1227,1799,1933,606292.44,569034.65,True
P-101092,Philadelphia,PA,Philadelphia,Condo,5,1.0,1708,9742,1947,126452.6,119621.87,True
P-101093,Kansas City,MO,Jackson,Single Family,5,4.0,5311,6046,1973,506331.74,510661.77,False
P-101094,Atlanta,GA,Fulton,Townhouse,5,4.5,2808,8049,2016,869514.74,918819.34,True
P-101095,Tampa,FL,Hillsborough,Condo,5,1.5,1465,7752,1954,725014.54,760322.73,True
P-101096,Boston,MA,Suffolk,Townhouse,5,2.5,2517,6030,1971,1316092.29,1230351.69,False
P-101097,Memphis,TN,Shelby,Single Family,5,2.0,3843,6026,1964,326315.75,355999.56,False
P-101098,Fort Worth,TX,Tarrant,Condo,1,1.0,1063,12651,2008,505903.38,532038.2,True
P-101099,Boise,ID,Ada,Single Family,6,2.0,1781,6320,1989,862652.05,842133.45,True
P-101100,Lexington,KY,Fayette,Single Family,7,3.0,1780,4819,1957,130911.25,139685.21,True
P-101101,Omaha,NE,Douglas,Single Family,6,4.0,2362,3185,1980,129359.38,118985.65,False
P-101102,Oklahoma City,OK,Oklahoma,Single Family,1,3.5,2210,8915,1989,575046.06,518512.85,True
P-101104,Irvine,CA,Orange,Condo,3,3.0,3938,5770,1983,788425.99,760158.79,True
P-101105,Manhattan,NY,New York,Single Family,2,3.5,1781,3302,2002,1661799.81,1500100.65,True
P-101106,Dallas,TX,Dallas,Single Family,2,4.0,5654,6024,1946,646034.29,641166.96,True
P-101107,Billings,MT,Yellowstone,Single Family,3,3.5,6269,12152,1994,541238.92,495060.13,True
P-101108,New Orleans,LA,Orleans,Condo,6,5.0,3988,8170,1981,553682.03,588919.71,True
P-101110,Chicago,IL,Cook,Condo,5,3.0,4776,11936,1954,470256.95,447332.35,True
P-101111,Houston,TX,Harris,Single Family,7,1.0,3543,8930,1920,805346.4,696899.42,True
P-101112,Grand Rapids,MI,Kent,Condo,5,1.5,1593,5723,1935,436831.16,352497.76,False
P-101113,Chicago,IL,Cook,Townhouse,3,5.0,1273,10245,1974,494422.55,453164.16,True
P-101114,Saint Paul,MN,Ramsey,Single Family,5,1.5,3207,4721,2004,591220.67,538492.07,True
P-101115,Queens,NY,Queens,Single Family,1,3.5,2266,7573,2017,1179479.21,1089054.13,True
P-101116,New Orleans,LA,Orleans,Single Family,1,5.0,1730,6104,2002,682393.83,574428.03,True
P-101117,Billings,MT,Yellowstone,Single Family,2,4.0,1752,2303,1987,390387.48,320511.38,True
P-101119,Oakland,CA,Alameda,Multi Family,1,1.0,1098,8710,1997,977323.78,859410.3,True
P-101120,Manhattan,NY,New York,Single Family,2,2.0,5251,15526,1974,659363.53,552235.44,True
P-101121,Minneapolis,MN,Hennepin,Condo,3,4.0,976,5980,2003,258609.4,282799.94,True
P-101122,Sacramento,CA,Sacramento,Condo,6,3.0,4628,7067,1953,1166379.26,1269406.42,True
P-101123,Jacksonville,FL,Duval,Multi Family,7,4.0,6363,12710,1964,846868.2,779166.85,False
P-101124,Portland,OR,Multnomah,Townhouse,3,4.5,4426,5745,2004,491572.43,487508.89,False
P-101125,Baltimore,MD,Baltimore,Condo,3,1.0,3116,15011,1973,1354446.16,1237315.16,True
P-101126,Tulsa,OK,Tulsa,Single Family,4,3.0,2918,13449,1931,717803.65,718646.48,True
P-101127,Manhattan,NY,New York,Condo,2,3.5,6147,15760,2020,1326875.65,1405426.72,True
P-101128,Grand Rapids,MI,Kent,Single Family,1,2.0,1346,3983,1967,362581.63,371619.18,False
P-101129,Grand Rapids,MI,Kent,Single Family,7,2.5,4668,6999,1932,676553.38,718288.95,True
P-101130,Fort Lauderdale,FL,Broward,Single Family,1,1.5,2861,3392,1921,283688.15,296166.86,False
P-101131,St. Louis,MO,St. Louis,Multi Family,2,3.5,6201,17920,1998,882660.05,897248.27,False
P-101132,St. Louis,MO,St. Louis,Single Family,2,4.5,3391,7052,1963,533485.13,445894.32,False
P-101134,Jacksonville,FL,Duval,Condo,2,4.5,3375,7089,1925,468978.78,453923.37,False
P-101135,Columbus,OH,Franklin,Condo,6,3.0,2190,4401,1947,803544.39,681952.68,False
P-101136,Kansas City,MO,Jackson,Single Family,6,3.5,1143,8301,1999,658272.96,640775.58,True
P-101137,Philadelphia,PA,Philadelphia,Single Family,2,2.5,3581,4341,2003,527691.76,563488.48,False
P-101138,Omaha,NE,Douglas,Condo,5,1.5,2405,2791,1921,355113.66,362775.97,True
P-101139,Miami,FL,Miami-Dade,Condo,4,3.0,3911,15591,2021,311153.06,329922.06,True
P-101140,Dallas,TX,Dallas,Single Family,4,5.0,5394,12348,1935,369644.69,356907.79,True
P-101141,Eugene,OR,Lane,Townhouse,4,5.0,1406,6998,1966,611516.8,645899.07,True
P-101142,Dallas,TX,Dallas,Townhouse,7,3.0,4063,11641,1979,230250.21,188666.41,False
P-101143,Detroit,MI,Wayne,Single Family,6,1.0,2373,3973,1982,368079.13,352996.31,False
P-101144,Henderson,NV,Clark,Townhouse,3,4.0,6213,14865,1971,885386.84,757697.19,True
P-101145,Eugene,OR,Lane,Condo,3,2.5,5093,11661,1980,801082.75,726934.82,False
P-101146,Philadelphia,PA,Philadelphia,Multi Family,5,2.5,2044,2986,2008,380994.94,393653.97,True
P-101147,Manhattan,NY,New York,Townhouse,5,4.5,4114,8330,2019,476945.42,479112.39,False
P-101148,Arlington,VA,Arlington,Townhouse,6,1.0,2576,11209,1953,476595.09,449456.37,False
P-101149,Atlanta,GA,Fulton,Single Family,7,3.5,5935,13964,1974,593262.88,493584.27,False
P-101150,Cleveland,OH,Cuyahoga,Condo,2,1.0,3670,6549,1933,771725.65,619201.09,True
P-101151,Louisville,KY,Jefferson,Single Family,6,4.0,2800,10917,1929,167229.02,135051.14,False
P-101152,Grand Rapids,MI,Kent,Single Family,3,2.5,2309,5335,1972,771401.97,675857.32,False
P-101154,Tulsa,OK,Tulsa,Single Family,2,5.0,1312,3934,1993,211940.9,183681.25,False
P-101155,Jacksonville,FL,Duval,Single Family,4,2.0,5129,15688,1958,397600.22,388230.23,True
P-101156,Austin,TX,Travis,Single Family,3,4.0,777,3556,1925,545599.43,553489.08,True
P-101157,Irvine,CA,Orange,Condo,5,1.0,5390,9079,1942,3191194.39,3469260.79,True
P-101158,Cleveland,OH,Cuyahoga,Condo,3,3.0,3291,15053,2007,820020.45,866429.39,True
P-101159,Charlotte,NC,Mecklenburg,Single Family,5,4.0,1683,1801,2023,539174.84,522621.74,True
P-101160,Seattle,WA,King,Townhouse,4,3.5,5611,15460,1998,858386.78,717071.7,True
P-101162,Cleveland,OH,Cuyahoga,Condo,4,3.5,1838,12778,1985,611053.15,535015.14,True
P-101163,Eugene,OR,Lane,Condo,3,3.5,1725,6156,1927,529262.24,440223.62,True
P-101164,Brooklyn,NY,Kings,Condo,7,4.5,4574,14261,1979,2395019.31,2250938.13,False
P-101165,Provo,UT,Utah,Condo,7,1.5,5439,8393,2014,843583.33,751424.66,True
P-101166,Chicago,IL,Cook,Multi Family,3,1.5,3532,13649,1927,249424.74,253147.03,True
P-101167,Reno,NV,Washoe,Condo,2,3.5,6330,13493,2010,739113.07,680988.65,True
P-101168,Hempstead,NY,Nassau,Townhouse,6,3.5,1256,10850,1970,964757.67,821765.2,True
P-101169,Hempstead,NY,Nassau,Condo,2,1.0,1342,4119,2021,945702.0,781298.19,False
P-101170,Troy,MI,Oakland,Condo,7,3.5,1031,10545,1966,455640.69,373637.21,True
P-101171,Lexington,KY,Fayette,Single Family,2,2.0,3040,10636,1931,187737.93,162704.55,False
P-101172,St. Louis,MO,St. Louis,Multi Family,7,1.0,4483,11625,1936,424919.41,430279.11,True
P-101173,St. Louis,MO,St. Louis,Multi Family,6,2.0,2426,13457,1934,280357.08,298809.54,True
P-101174,Saint Paul,MN,Ramsey,Condo,7,3.0,1552,4773,1978,259368.15,258732.1,False
P-101176,Atlanta,GA,Fulton,Condo,4,3.0,2784,7163,1929,719494.3,622871.46,True
P-101177,Eugene,OR,Lane,Condo,3,2.5,3700,5941,1973,971294.29,858878.82,False
P-101178,Austin,TX,Travis,Townhouse,4,3.0,2028,3525,1970,686368.14,615250.88,False
P-101179,Durham,NC,Durham,Multi Family,6,1.5,3005,6644,1978,514047.29,451630.23,True
P-101180,Eugene,OR,Lane,Single Family,6,4.0,2515,9136,1990,1409539.56,1156024.1,True
P-101181,Tulsa,OK,Tulsa,Single Family,5,1.5,690,9160,1959,380926.77,356671.87,True
P-101182,Fort Worth,TX,Tarrant,Multi Family,5,5.0,2612,6073,1923,429159.28,399980.52,False
P-101183,Indianapolis,IN,Marion,Single Family,5,3.0,1265,11329,1922,721455.94,687133.09,False
P-101184,Oklahoma City,OK,Oklahoma,Condo,3,2.0,6304,14742,2008,601975.53,572547.66,False
P-101185,Honolulu,HI,Honolulu,Single Family,3,5.0,4061,15532,2017,687135.98,632468.69,True
P-101186,Oakland,CA,Alameda,Single Family,4,2.5,5353,14877,1942,2788549.96,2932973.48,False
P-101187,Tampa,FL,Hillsborough,Condo,7,2.5,4398,5879,1978,695279.43,667585.09,True
P-101188,Baton Rouge,LA,East Baton Rouge,Townhouse,3,1.0,1525,6149,1965,724568.19,792328.67,True
P-101189,Portland,OR,Multnomah,Single Family,3,2.5,5199,13597,2015,1230928.53,1275124.91,False
P-101190,St. Louis,MO,St. Louis,Single Family,4,4.0,5850,10291,2004,292999.32,264614.12,False
P-101192,Naperville,IL,DuPage,Single Family,4,2.0,3894,6355,1987,249171.43,240470.45,False
P-101193,San Antonio,TX,Bexar,Townhouse,5,2.0,5855,16452,1979,612449.78,503788.08,True
P-101194,Orlando,FL,Orange,Single Family,5,2.0,737,4670,1999,213636.57,211645.65,False
P-101195,Tacoma,WA,Pierce,Single Family,6,3.0,3336,11887,2007,2955026.78,3161870.02,True
P-101196,Manhattan,NY,New York,Townhouse,1,1.5,1879,5529,1978,1560907.19,1334250.8,True
P-101197,Austin,TX,Travis,Condo,1,3.5,3507,7149,2009,715996.66,680461.49,False
P-101198,Charlotte,NC,Mecklenburg,Townhouse,4,4.5,2637,11120,1967,335627.28,308783.72,True
P-101199,Tulsa,OK,Tulsa,Townhouse,3,4.5,6060,8913,1937,703825.88,602333.19,True
P-101200,Pittsburgh,PA,Allegheny,Multi Family,2,2.5,3424,9600,1998,888508.05,963493.61,False
P-101201,Charlotte,NC,Mecklenburg,Multi Family,5,5.0,4401,16035,1983,471733.05,430055.76,True
P-101202,San Diego,CA,San Diego,Condo,5,5.0,2153,11975,1930,922011.58,848928.59,True
P-101203,Grand Rapids,MI,Kent,Single Family,7,3.0,5220,6378,1947,354404.82,305226.75,False
P-101204,Jacksonville,FL,Duval,Condo,2,2.0,3031,3217,1962,604446.09,601236.09,False
P-101205,Minneapolis,MN,Hennepin,Townhouse,4,2.0,5256,14188,1924,626247.3,570515.34,True
P-101206,Eugene,OR,Lane,Townhouse,4,2.0,5938,16455,2018,648455.62,520073.25,True
P-101207,Irvine,CA,Orange,Single Family,1,1.0,4664,12695,1983,1049170.34,862399.53,False
P-101208,Atlanta,GA,Fulton,Townhouse,5,1.5,5439,8687,1986,497737.81,466821.6,False
P-101210,Albuquerque,NM,Bernalillo,Single Family,7,5.0,5458,11145,1930,329027.94,282232.17,False
P-101211,Austin,TX,Travis,Single Family,3,4.5,2734,7178,2011,744598.02,745136.41,True
P-101212,Rockville,MD,Montgomery,Single Family,6,3.0,3212,8319,1935,947491.49,1040666.2,True
P-101213,Provo,UT,Utah,Single Family,2,5.0,3645,12557,1990,431485.35,426524.39,True
P-101214,Queens,NY,Queens,Multi Family,3,4.0,6410,16245,1946,3094202.5,2695109.16,False
P-101215,St. Louis,MO,St. Louis,Single Family,7,4.0,4592,5289,1984,681470.72,659334.33,False
P-101216,Wichita,KS,Sedgwick,Single Family,7,4.0,3701,5343,1932,381522.9,368575.33,True
P-101217,Tampa,FL,Hillsborough,Single Family,2,1.0,3168,6868,1996,825887.39,662446.86,True
P-101219,Philadelphia,PA,Philadelphia,Single Family,3,2.5,711,2969,2015,419806.5,403176.36,False
P-101220,Waukegan,IL,Lake,Multi Family,2,1.0,3845,10329,1950,458498.72,417825.01,False
P-101221,Seattle,WA,King,Townhouse,1,2.0,1080,4967,2001,537878.1,452127.79,True
P-101222,Louisville,KY,Jefferson,Single Family,4,1.0,1005,11216,2011,536088.0,450268.02,False
P-101223,Seattle,WA,King,Townhouse,3,3.0,3298,6986,1985,726216.97,584522.59,True
P-101224,Waukegan,IL,Lake,Single Family,5,3.5,1823,3843,1983,600894.19,537481.34,True
P-101225,Brooklyn,NY,Kings,Single Family,7,4.0,3926,4188,1936,1050058.01,1153269.85,True
P-101226,Austin,TX,Travis,Single Family,4,4.5,1369,6546,1974,162095.5,151074.84,True
P-101227,Charlotte,NC,Mecklenburg,Multi Family,3,3.5,2351,3941,2007,753087.38,814607.63,True
P-101228,San Francisco,CA,San Francisco,Multi Family,5,2.5,4119,9527,1969,3149782.86,2741934.61,False
